Tonight,tonight,0.43,0.79
my,my,351.48,351.69
hands,hands,351.69,352.21999999999997
Nobody,nobody,352.27,352.64
has,has,352.639999,352.799999
ever,ever,352.82,353.07
hit,hit,353.07,353.24
my,my,353.24,353.36
hands,hands,353.36,353.53000000000003
I,,,
have,,,
never,never,353.65,353.89
heard,heard,353.889999,354.029999
of,of,354.03,354.10999999999996
this,this,354.11,354.21000000000004
Look,look,354.719999,354.959999
at,at,354.96,355.08
those,those,355.08,355.33
hands,hands,355.33,355.69
Are,are,355.74,355.85
they,they,355.849999,356.039999
small,small,356.04,356.40000000000003
hands,hands,358.74,359.16
laughter,,,
And,,,
he,he,359.359999,359.509999
referred,referred,359.51,359.96999999999997
to,to,359.96999900000003,360.08999900000003
my,my,360.09,360.28999999999996
hands,hands,360.3,360.71000000000004
if,,,
they,they,360.82,360.99
are,are,360.99,361.07
small,small,361.07,361.62
something,something,361.84,362.29999999999995
else,else,362.3,362.52000000000004
must,must,362.55,362.8
be,be,362.8,362.95
small,small,362.95,363.34
I,i,363.47,363.64000000000004
guarantee,guarantee,363.65,364.21999999999997
you,you,364.22,364.37
there,,,
is,,,
no,no,364.65,364.81
problem,problem,364.81,365.36
I,i,365.36,365.42
guarantee,guarantee,365.43,365.8
OK,ok,367.12,367.41
Moving,moving,368.8,369.07
on,on,369.07,369.28000000000003
OK,ok,372.59000000000003,372.95
Senator,senator,372.99,373.07
Cruz,cruz,373.39,373.58
you,you,376.6,376.76
say,say,376.84000000000003,377.3
that,that,377.47,377.66
you,you,377.67,377.87
are,,,
the,the,378.09,378.2
true,true,378.2,378.55
conservative,conservative,378.59,379.46999999999997
in,in,379.68,379.88
this,this,379.88,380.14
race,race,380.14,380.38
But,but,381.2,381.37
15,,,
states,states,381.95,382.28999999999996
have,have,382.3,382.5
voted,voted,382.51,382.92
now,now,382.92,383.35
and,and,383.37,383.57
you,,,
have,have,383.74,383.83
won,won,383.83,384.09999999999997
only,only,384.11,384.46000000000004
four,four,384.48,384.78000000000003
of,of,384.78,384.92999999999995
them,them,384.93,385.26
You,you,385.71,385.88
have,,,
lost,lost,385.92,386.23
repeatedly,repeatedly,386.23,386.73
with,with,386.73,386.94
what,what,386.94,387.09
is,,,
supposed,supposed,387.139999,387.489999
to,to,387.49,387.55
be,be,387.559999,387.699999
your,your,387.7,387.94
core,core,387.969999,388.319999
voter,voter,388.33,388.64
groups,groups,388.639999,388.929999
including,including,388.929999,389.389999
evangelicals,<unk>,389.86,390.34000000000003
and,and,390.38,390.71
conservatives,conservatives,390.719999,391.509999
Hasn't,hasn't,391.98,392.39000000000004
your,your,392.389999,392.59999899999997
brand,brand,392.599999,392.989999
of,of,392.99,393.13
conservatism,conservatism,393.13,394.02
been,been,394.02,394.25
rejected,rejected,394.25,394.97
by,by,395.279999,395.48999899999995
an,an,395.49,395.53000000000003
electorate,electorate,395.529999,396.17999899999995
that,that,396.359999,396.52999900000003
appears,appears,396.57,397.03
to,to,397.03,397.09
be,be,397.109999,397.239999
more,more,397.24,397.46000000000004
taken,taken,397.46,397.9
with,with,397.9,398.08
Mr,mr,398.08,398.34
Trump's,trump's,398.34,398.75
populist,populist,398.79,399.34000000000003
message,message,399.34,399.83
Well,well,401.35,401.63
Megyn,<unk>,401.63,401.64
you,you,402.8,402.95
know,know,402.95,403.03999999999996
at,at,403.04,403.15000000000003
the,the,403.15,403.26
end,end,403.26,403.40999999999997
of,of,403.41,403.51000000000005
the,the,403.51,403.57
day,day,403.57,403.82
for,for,403.82,403.96
the,the,403.96,404.04999999999995
folks,folks,404.05,404.37
at,at,404.37,404.48
home,home,404.48,404.90000000000003
this,this,405.53,405.73999999999995
is,is,405.74,405.91
not,not,405.91,406.18
about,about,406.179999,406.929999
the,the,407.28,407.45
insults,insults,407.45,407.96999999999997
back,back,407.969999,408.199999
and,and,408.2,408.34999999999997
forth,forth,408.349999,408.669999
between,between,408.67,408.96000000000004
the,the,408.96,409.04999999999995
candidates,candidates,409.049999,409.749999
This,this,410.15,410.35999999999996
is,is,410.37,410.54
not,not,410.54,410.81
about,about,410.809999,411.109999
what,what,411.11,411.31
attacks,attacks,411.309999,411.769999
we,we,411.77,411.9
can,can,411.9,412.04999999999995
throw,throw,412.049999,412.289999
at,at,412.289999,412.39999900000004
each,each,412.4,412.60999999999996
other,other,412.609999,412.909999
This,this,413.119999,413.259999
is,is,413.26,413.39
the,the,413.389999,413.47999899999996
people,people,413.48,413.79
at,at,413.789999,413.879999
home,home,413.879999,414.129999
who,who,414.129999,414.259999
are,are,414.26,414.34
struggling,struggling,414.34,414.82
through,through,415.74,415.96000000000004
seven,seven,415.96,416.31
years,years,416.31,416.65
of,of,416.65,416.73999999999995
Barack,<unk>,416.73999999999995,416.74999999999994
Obama,<unk>,416.84,417.73999999999995
This,this,418.18,418.36
is,is,418.36,418.49
the,the,418.49,418.61
single,single,418.61,418.96000000000004
moms,moms,418.98,419.45000000000005
who,who,419.45,419.62
are,are,419.62,419.7
working,working,419.7,420.15
two,two,420.16,420.35
and,and,420.35,420.51000000000005
three,three,420.51,420.77
jobs,jobs,420.77,421.21
28,<unk>,421.23,422.0
29,,,
hours,hours,422.389999,422.489999
a,a,422.49,422.57
week,week,422.57,422.94
because,because,423.13,423.31
their,their,423.309999,423.489999
hours,hours,423.49,423.84000000000003
have,have,423.84,423.94
been,been,423.94,424.1
forcibly,forcibly,424.099999,424.679999
reduced,reduced,424.679999,425.209999
because,because,425.38,425.69
of,of,425.69,425.83
Obamacare,<unk>,425.84,425.84999999999997
This,this,427.46,427.73999999999995
is,is,427.74,427.97
the,the,427.969999,428.089999
truck,truck,428.099999,428.44999900000005
drivers,drivers,428.46,428.96999999999997
and,and,428.969999,429.069999
the,the,429.07,429.15999999999997
steel,steel,429.16,429.61
workers,workers,429.61,429.98
and,and,429.98,430.07
the,the,430.07,430.14
mechanics,mechanics,430.139999,430.84999899999997
with,with,430.99,431.18
calluses,<unk>,431.209999,431.73999899999995
on,on,431.82,431.94
their,their,431.940001,432.080001
hands,hands,432.09,432.52
who,who,432.66,432.84000000000003
have,,,
seen,,,
their,their,433.11,433.26
wages,wages,433.26,433.7
not,not,433.71,433.96999999999997
grow,grow,433.98,434.49
year,year,435.25,435.69
after,after,435.69,435.96999999999997
year,year,435.97,436.25
after,after,436.25,436.48
year,year,436.48,436.70000000000005
while,while,436.7,436.82
the,the,436.82,436.90999999999997
cost,cost,436.91,437.24
of,of,437.24,437.32
living,living,437.32,437.62
goes,goes,437.62,437.89
up,up,437.89,438.09999999999997
This,this,438.34,438.58
is,is,438.59,438.71999999999997
all,all,438.72,438.89000000000004
the,the,438.9,438.98999999999995
young,young,438.99,439.25
people,people,439.27,439.51
coming,coming,439.51,439.78
out,out,439.78,439.84999999999997
of,of,439.85,439.96000000000004
school,school,439.96,440.46999999999997
with,with,440.599999,440.799999
student,student,440.8,441.22
loans,loans,441.22,441.55
up,up,441.559999,441.679999
to,to,441.679999,441.77999900000003
their,their,441.78,441.95
eyeballs,eyeballs,441.95,442.39
that,that,442.389999,442.519999
aren't,aren't,442.52,442.71999999999997
able,able,442.719999,442.91999899999996
to,to,442.92,443.01
find,find,443.01,443.34999999999997
a,a,443.349999,443.409999
job,job,443.41,443.88000000000005
And,and,444.559999,444.709999
I,i,444.71,444.77
don't,don't,444.809999,444.919999
think,think,444.92,445.1
the,the,445.099999,445.189999
people,people,445.19,445.48
of,,,
America,america,445.559999,445.909999
are,are,445.91,446.02000000000004
interested,interested,446.02,446.54999999999995
in,in,446.549999,446.619999
a,a,446.62,446.66
bunch,bunch,446.66,446.91
of,of,446.91,447.0
bickering,bickering,447.04,447.45000000000005
school,school,447.45,447.74
children,children,447.74,448.07
They,they,448.24,448.37
are,are,448.369999,448.429999
interested,interested,448.43,448.91
in,in,448.91,449.03000000000003
solutions,solutions,449.029999,449.59999899999997
not,not,449.6,449.83000000000004
slogans,slogans,449.83,450.46999999999997
It's,it's,450.61,450.85
easy,easy,450.87,451.21
to,to,451.21999900000003,451.33999900000003
say,say,451.32,451.71999999999997
make,make,452.0,452.23
things,things,452.26,452.52
better,better,452.56,452.87
make,make,452.87,453.12
things,things,453.17,453.39000000000004
great,great,453.55000000000007,453.75000000000006
You,you,453.75000000000006,453.77000000000004
can,can,454.7,454.88
even,even,454.88,455.17
print,print,455.2,455.46999999999997
it,it,455.47,455.56
and,,,
put,put,455.65,455.82
it,it,455.82,455.90999999999997
on,on,455.91,456.02000000000004
a,a,456.02,456.04999999999995
baseball,baseball,456.05,456.54
cap,cap,456.54,456.81
But,but,457.47,457.63000000000005
the,the,457.63,457.71
question,question,457.71,458.14
is,is,458.139999,458.299999
do,,,
you,,,
understand,understand,458.48,458.95000000000005
the,the,458.95,459.02
principles,principles,459.02,459.53999999999996
that,that,459.55,459.72
made,made,459.73,460.20000000000005
America,america,460.34,460.90999999999997
great,great,460.91,461.23
in,in,461.24,461.36
the,the,461.36,461.46000000000004
first,first,461.46,461.81
place,place,461.809999,462.129999
As,as,462.3,462.56
president,president,462.57,463.11
I,i,463.429999,463.629999
will,will,463.63,463.86
repeal,repeal,463.86,464.49
every,every,464.52,464.97999999999996
word,word,464.98,465.33000000000004
of,of,465.33,465.46
Obamacare,<unk>,465.59999999999997,466.15
I,i,466.15,466.15999999999997
will,will,466.15999999999997,466.19
pull,pull,466.359999,466.619999
back,back,466.639999,466.90999899999997
the,the,466.92,467.05
regulators,regulators,467.049999,467.76999900000004
that,that,467.959999,468.129999
are,are,468.129999,468.229999
killing,killing,468.25,468.81
small,small,468.82,469.13
businesses,businesses,469.13,469.87
And,and,470.14,470.38
we,we,470.38,470.58
will,will,470.58,470.72999999999996
pass,pass,470.73,471.17
a,a,471.17,471.28000000000003
simple,simple,471.31,471.7
flat,flat,471.71,472.06
tax,tax,472.06,472.48
and,and,472.64,472.81
abolish,abolish,472.81,473.49
the,the,473.49,473.69
IRS,,,
And,,,
what,what,474.32,474.5
that's,that's,474.5,474.74
going,going,474.75,474.9
to,,,
do,do,474.98,475.12
Megyn,<unk>,476.69,476.85
is,is,476.85,476.87
small,small,476.87,476.91
businesses,,,
are,are,477.08,477.15999999999997
going,going,477.30999999999995,477.34999999999997
to,to,477.34999999999997,477.36999999999995
explode,,,
We,,,
are,,,
going,going,478.27,478.35999999999996
to,to,478.36,478.45
see,see,478.48,478.69
millions,millions,478.84,479.35999999999996
of,of,479.36,479.53000000000003
high,high,479.53,479.78999999999996
paying,paying,479.79,480.14000000000004
jobs,jobs,480.15,480.47999999999996
We,we,480.75,480.82
are,are,480.82,480.86
going,,,
to,to,480.86,481.0
see,see,481.009999,481.219999
wages,wages,481.23,481.83000000000004
going,going,481.83,482.15999999999997
up,up,482.16,482.38000000000005
We,we,482.52,482.63
are,,,
going,,,
to,,,
see,see,482.799999,483.01999900000004
opportunity,opportunity,483.04,483.77000000000004
That's,that's,483.78,484.08
where,where,484.09,484.29999999999995
our,our,484.299999,484.45999900000004
focus,focus,484.46999900000003,484.89999900000004
needs,needs,484.9,485.15
to,to,485.15,485.25
be,be,485.25,485.51
That's,that's,485.67,485.93
where,where,485.93,486.11
my,my,486.109999,486.389999
focus,focus,486.39,486.86
is,is,486.86,487.05
And,and,487.05,487.23
that,that,487.23,487.41
is,is,487.41,487.58000000000004
why,why,487.59,488.0
our,our,488.23,488.49
campaign,campaign,488.49,489.08
is,is,489.08,489.21
the,the,489.22,489.39000000000004
only,only,489.39,489.75
campaign,campaign,489.75,490.4
that,that,490.58,490.81
over,over,490.84,491.29999999999995
and,and,491.3,491.41
over,over,491.41,491.76000000000005
again,again,491.76,492.09
has,has,492.1,492.33000000000004
beaten,beaten,492.34,492.71
Donald,donald,492.72,493.08000000000004
Trump,trump,493.09,493.39
to,to,493.39,493.56
date,date,493.56,494.01
and,and,494.09,494.22999999999996
it's,it's,494.23,494.39000000000004
why,why,494.4,494.69
we,,,
are,,,
the,the,494.889999,494.97999899999996
one,one,494.98,495.25
campaign,campaign,495.25,495.77
that,that,495.77,495.9
going,going,495.9,496.23999999999995
forward,forward,496.24,496.76
can,can,496.99,497.29
and,and,497.29,497.43
will,will,497.429999,497.709999
beat,beat,497.71,497.91999999999996
Donald,donald,497.94,498.25
Trump,trump,498.27,498.58
in,in,498.78,498.98999999999995
this,this,499.11999999999995,499.15
election,election,499.15,499.38999999999993
Go,go,501.12999999999994,501.18999999999994
ahead,ahead,501.18999999999994,501.29999999999995
Mr,mr,501.37999999999994,501.53999999999996
Trump,trump,501.53999999999996,501.59
I,,,
have,,,
heard,heard,504.27,504.79999999999995
Ted,ted,504.97,505.23
say,say,505.24,505.53000000000003
that,that,505.53,505.75
over,over,505.76,506.05
and,and,506.05,506.16
over,over,506.16,506.39000000000004
again,again,506.39,506.7
on,on,506.7,506.82
television,television,506.82,507.46999999999997
that,that,507.48,507.70000000000005
he,,,
is,,,
the,the,507.98,508.11
only,only,508.11,508.3
one,one,508.3,508.46000000000004
that,that,508.46,508.59999999999997
can,,,
beat,,,
me,me,508.92,509.09000000000003
Just,just,509.37,509.72
for,,,
the,the,509.92,510.03000000000003
record,record,510.03,510.5
I,i,511.03,511.15
have,have,511.16,511.23
won,won,511.23,511.55
10,<unk>,511.55,511.84
He,,,
has,,,
won,won,512.69,512.99
three,three,513.349999,513.739999
or,or,513.74,513.86
four,four,513.87,514.37
Last,last,515.0,515.65
week,week,515.65,516.1
in,in,516.36,516.53
fact,fact,516.53,516.8399999999999
on,on,516.84,516.97
Tuesday,tuesday,516.969999,517.649999
I,i,517.929999,518.1099989999999
was,was,518.11,518.4300000000001
a,a,518.469999,518.579999
half,half,518.58,518.95
a,a,518.95,519.0200000000001
million,million,519.02,519.61
votes,votes,519.679999,520.149999
higher,higher,520.15,520.53
than,than,520.539999,520.769999
him,him,520.77,521.22
I,i,521.469999,521.619999
was,was,521.619999,521.849999
a,a,521.85,521.91
million,million,521.91,522.4499999999999
votes,votes,522.449999,522.869999
higher,higher,522.87,523.24
than,than,523.24,523.42
Marco,marco,523.42,523.9599999999999
1,<unk>,524.3,524.31
million,million,524.31,524.75
votes,votes,524.75,525.14
That's,that's,525.19,525.44
a,,,
lot,lot,525.67,525.9599999999999
of,of,525.96,526.07
votes,votes,526.08,526.6500000000001
And,and,526.9,527.26
was,was,527.3,527.55
by,by,527.55,527.7299999999999
far,far,527.74,528.0600000000001
in,in,528.06,528.18
first,first,528.18,528.4599999999999
place,place,528.46,528.69
So,so,528.7,528.94
I,i,529.11,529.27
keep,keep,529.27,529.55
hearing,hearing,529.55,529.93
that,that,529.94,530.0500000000001
he,,,
is,,,
the,the,530.27,530.41
only,only,530.41,530.68
one,one,530.679999,530.869999
that,that,530.87,531.0
can,can,531.0,531.15
beat,beat,531.15,531.38
me,me,531.38,531.65
but,but,532.33,532.5
he,he,532.5,532.74
is,,,
getting,getting,533.01,533.29
beaten,beaten,533.3,533.68
very,very,533.679999,534.0999989999999
very,very,534.099999,534.379999
badly,badly,534.389999,534.879999
So,so,534.88,535.06
where,where,535.059999,535.269999
does,does,535.27,535.38
this,this,535.38,535.55
come,come,535.549999,535.739999
from,from,535.74,536.0600000000001
Where,where,536.28,536.4399999999999
does,does,536.44,536.61
it,,,
come,,,
from,,,
Go,,,
ahead,,,
Senator,,,
Rubio,,,
Yes,yes,539.08,539.11
I,i,539.14,539.3000000000001
would,would,539.3000000000001,539.44
just,just,539.44,539.59
say,say,539.59,539.76
a,a,539.76,539.82
couple,couple,539.82,539.9300000000001
of,of,539.9300000000001,539.95
things,things,539.95,539.99
There,there,540.92,541.0999999999999
is,is,541.1,541.24
no,no,541.24,541.41
doubt,doubt,541.41,541.7199999999999
that,,,
Donald,donald,541.91,542.29
has,has,542.29,542.4499999999999
done,done,542.45,542.6
well,,,
in,,,
these,these,542.92,543.0899999999999
